subject,model,p,v,rel,bin
high_school_psychology,meta_llama_llama_3_8b_instruct,0.818348623853211,0.1489274150026985,1.001838235294119,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8238532110091743,0.1453858607663252,1.00183823529412,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8256880733944955,0.1441918510523475,1.0018382352941175,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8330275229357799,0.13934835402050713,1.0018382352941169,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8293577981651377,0.14178359417161407,1.001838235294121,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8330275229357799,0.13934835402050708,1.0018382352941164,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8311926605504587,0.14056934700485696,1.0018382352941173,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8220183486238533,0.1465731246627095,1.0018382352941204,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8238532110091743,0.1453858607663253,1.0018382352941204,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8311926605504587,0.1405693470048568,1.0018382352941162,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8385321100917431,0.13564490016189956,1.0018382352941173,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8348623853211009,0.13812061521856397,1.001838235294114,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8366972477064221,0.13688613059902868,1.0018382352941184,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8422018348623853,0.13314220183486158,1.0018382352941115,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8330275229357799,0.1393483540205072,1.0018382352941173,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8385321100917431,0.1356449001618995,1.0018382352941169,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8348623853211009,0.13812061521856409,1.0018382352941146,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.818348623853211,0.14892741500269863,1.00183823529412,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8275229357798165,0.14299109552077688,1.0018382352941158,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8220183486238533,0.14657312466270947,1.0018382352941202,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8293577981651377,0.14178359417161385,1.0018382352941195,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8275229357798165,0.14299109552077688,1.0018382352941158,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8330275229357799,0.13934835402050688,1.001838235294115,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8348623853211009,0.13812061521856397,1.001838235294114,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8091743119266055,0.1546950890447918,1.0018382352941146,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8275229357798165,0.14299109552077677,1.001838235294115,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.818348623853211,0.14892741500269852,1.001838235294119,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8201834862385321,0.14775364274150046,1.0018382352941189,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8073394495412844,0.15582838640043153,1.0018382352941164,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8128440366972477,0.1524082568807339,1.0018382352941173,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8256880733944955,0.14419185105234766,1.0018382352941186,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8275229357798165,0.1429910955207771,1.0018382352941173,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8366972477064221,0.13688613059902857,1.0018382352941175,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8275229357798165,0.14299109552077716,1.0018382352941178,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8385321100917431,0.13564490016189956,1.0018382352941173,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8275229357798165,0.14299109552077716,1.0018382352941178,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8366972477064221,0.13688613059902865,1.0018382352941182,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8348623853211009,0.13812061521856403,1.0018382352941142,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8440366972477065,0.13188073394495545,1.001838235294128,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8330275229357799,0.13934835402050702,1.001838235294116,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8256880733944955,0.1441918510523475,1.0018382352941175,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8220183486238533,0.14657312466270947,1.0018382352941202,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8220183486238533,0.14657312466270947,1.0018382352941202,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8311926605504587,0.140569347004857,1.0018382352941175,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8330275229357799,0.13934835402050688,1.001838235294115,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8220183486238533,0.14657312466270947,1.0018382352941202,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8275229357798165,0.14299109552077685,1.0018382352941158,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8293577981651377,0.1417835941716139,1.00183823529412,0.7-0.9
high_school_psychology,meta_llama_llama_3_8b_instruct,0.8330275229357799,0.13934835402050688,1.001838235294115,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7522935779816514,0.18669050188882966,1.0018382352941217,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7577981651376147,0.18387749595250857,1.0018382352941129,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7614678899082569,0.18196842957366546,1.001838235294124,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7596330275229358,0.18292633567188443,1.0018382352941233,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7541284403669725,0.18575957906098098,1.001838235294111,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7706422018348624,0.1770777118186719,1.0018382352941149,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7743119266055046,0.17507420399352588,1.0018382352941286,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7651376146788991,0.1800323799244449,1.0018382352941069,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.1848219104155417,1.0018382352941142,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7688073394495413,0.17806934700485602,1.0018382352941122,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7596330275229358,0.18292633567188443,1.0018382352941233,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.18482191041554158,1.0018382352941135,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7522935779816514,0.1866905018888297,1.001838235294122,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7486238532110092,0.1885321100917429,1.0018382352941166,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.18482191041554175,1.0018382352941144,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7596330275229358,0.18292633567188443,1.0018382352941233,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7504587155963303,0.18761467889908406,1.0018382352941255,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7614678899082569,0.18196842957366557,1.0018382352941246,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7614678899082569,0.1819684295736656,1.0018382352941246,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7614678899082569,0.1819684295736656,1.0018382352941246,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7743119266055046,0.1750742039935259,1.0018382352941286,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.18482191041554166,1.001838235294114,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7596330275229358,0.18292633567188443,1.0018382352941233,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.744954128440367,0.19034673502428365,1.0018382352941109,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7541284403669725,0.18575957906098114,1.001838235294112,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7467889908256881,0.18944279546680964,1.0018382352941126,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7431192660550459,0.1912439287641681,1.0018382352941275,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7522935779816514,0.1866905018888297,1.001838235294122,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7376146788990826,0.19389503507825007,1.0018382352941104,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7431192660550459,0.1912439287641682,1.001838235294128,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7467889908256881,0.18944279546680964,1.0018382352941126,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7522935779816514,0.18669050188882969,1.0018382352941217,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7541284403669725,0.185759579060981,1.0018382352941113,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7614678899082569,0.18196842957366557,1.0018382352941246,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7504587155963303,0.18761467889908406,1.0018382352941255,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7669724770642202,0.17905423637344758,1.0018382352941129,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7688073394495413,0.178069347004856,1.001838235294112,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7688073394495413,0.17806934700485597,1.0018382352941118,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.763302752293578,0.18100377765785355,1.0018382352941255,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7651376146788991,0.18003237992444482,1.0018382352941064,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7614678899082569,0.1819684295736656,1.0018382352941246,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7596330275229358,0.18292633567188443,1.0018382352941233,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7504587155963303,0.1876146788990841,1.0018382352941257,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.1848219104155417,1.0018382352941142,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7541284403669725,0.18575957906098112,1.001838235294112,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7724770642201835,0.17607933081489574,1.001838235294123,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.744954128440367,0.1903467350242838,1.0018382352941118,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7522935779816514,0.1866905018888297,1.001838235294122,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7504587155963303,0.18761467889908406,1.0018382352941255,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7467889908256881,0.18944279546680962,1.0018382352941124,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.763302752293578,0.18100377765785353,1.0018382352941255,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.1848219104155417,1.0018382352941142,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7577981651376147,0.18387749595250857,1.0018382352941129,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7504587155963303,0.18761467889908406,1.0018382352941255,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7651376146788991,0.18003237992444504,1.0018382352941075,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7651376146788991,0.18003237992444485,1.0018382352941064,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7486238532110092,0.1885321100917429,1.0018382352941166,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7467889908256881,0.1894427954668096,1.0018382352941124,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7522935779816514,0.1866905018888297,1.001838235294122,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7577981651376147,0.18387749595250855,1.0018382352941126,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7577981651376147,0.18387749595250855,1.0018382352941126,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7614678899082569,0.18196842957366557,1.0018382352941246,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7541284403669725,0.18575957906098095,1.001838235294111,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.18482191041554158,1.0018382352941135,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7577981651376147,0.18387749595250857,1.0018382352941129,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7541284403669725,0.18575957906098117,1.0018382352941122,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7688073394495413,0.178069347004856,1.001838235294112,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.18482191041554172,1.0018382352941142,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7577981651376147,0.18387749595250857,1.0018382352941129,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7669724770642202,0.17905423637344772,1.0018382352941138,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7596330275229358,0.18292633567188443,1.0018382352941233,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7761467889908257,0.17406233135456062,1.0018382352941202,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7651376146788991,0.18003237992444485,1.0018382352941064,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7614678899082569,0.1819684295736655,1.001838235294124,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.18482191041554166,1.001838235294114,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7486238532110092,0.18853211009174287,1.0018382352941164,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.18482191041554158,1.0018382352941135,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.744954128440367,0.1903467350242837,1.0018382352941113,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7486238532110092,0.1885321100917429,1.0018382352941166,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7522935779816514,0.18669050188882974,1.0018382352941222,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7504587155963303,0.1876146788990841,1.0018382352941257,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7596330275229358,0.18292633567188443,1.0018382352941233,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7486238532110092,0.1885321100917429,1.0018382352941166,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7669724770642202,0.17905423637344775,1.0018382352941138,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7577981651376147,0.18387749595250855,1.0018382352941126,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.763302752293578,0.18100377765785347,1.001838235294125,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.18482191041554166,1.001838235294114,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7669724770642202,0.17905423637344775,1.0018382352941138,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7541284403669725,0.18575957906098112,1.001838235294112,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7706422018348624,0.1770777118186719,1.0018382352941149,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.1848219104155417,1.0018382352941142,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.744954128440367,0.19034673502428362,1.0018382352941109,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7504587155963303,0.18761467889908406,1.0018382352941255,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7541284403669725,0.18575957906098087,1.0018382352941106,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7559633027522936,0.18482191041554166,1.001838235294114,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7394495412844037,0.19301807879114888,1.0018382352941144,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7467889908256881,0.18944279546680964,1.0018382352941126,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7486238532110092,0.1885321100917429,1.0018382352941166,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7669724770642202,0.17905423637344753,1.0018382352941126,0.7-0.9
high_school_psychology,mistralai_mistral_7b_instruct_v0_2,0.7614678899082569,0.1819684295736656,1.0018382352941246,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7376146788990826,0.1938950350782501,1.0018382352941106,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7247706422018348,0.1998448461953594,1.0018382352941202,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7174311926605504,0.20309633027522905,1.0018382352941162,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7302752293577982,0.19733540205072786,1.0018382352941142,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7174311926605504,0.20309633027522905,1.0018382352941162,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7339449541284404,0.19562871019967784,1.0018382352941262,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7229357798165138,0.2006678359417155,1.0018382352941146,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.6990825688073394,0.21075283324338934,1.0018382352941189,0.5-0.7
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.2014840798704781,1.0018382352941066,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.201484079870478,1.0018382352941062,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7339449541284404,0.19562871019967779,1.0018382352941257,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.728440366972477,0.19817862924986318,1.001838235294108,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.20148407987047812,1.0018382352941066,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7247706422018348,0.19984484619535942,1.0018382352941204,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.1990151106314105,1.0018382352941277,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7119266055045872,0.20546411225040595,1.0018382352941235,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7155963302752294,0.20389233675121365,1.0018382352941149,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.728440366972477,0.19817862924986318,1.001838235294108,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.2014840798704781,1.0018382352941066,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7431192660550459,0.19124392876416837,1.0018382352941289,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.728440366972477,0.1981786292498632,1.0018382352941082,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7339449541284404,0.19562871019967745,1.0018382352941242,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7376146788990826,0.1938950350782501,1.0018382352941106,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.19901511063141034,1.0018382352941269,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7357798165137615,0.19476524554775804,1.0018382352941055,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7357798165137615,0.19476524554775804,1.0018382352941055,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.1990151106314104,1.0018382352941273,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7119266055045872,0.20546411225040595,1.0018382352941235,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7009174311926606,0.21001753912574242,1.0018382352941195,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.708256880733945,0.20700890447922093,1.0018382352941082,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7137614678899082,0.2046815974096074,1.0018382352941242,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7155963302752294,0.2038923367512138,1.0018382352941155,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7155963302752294,0.20389233675121382,1.0018382352941155,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7376146788990826,0.19389503507825007,1.0018382352941104,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7247706422018348,0.19984484619535942,1.0018382352941204,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7192660550458716,0.20229357798165268,1.0018382352941242,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7192660550458716,0.20229357798165262,1.0018382352941237,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7192660550458716,0.2022935779816529,1.0018382352941253,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7174311926605504,0.20309633027522905,1.0018382352941162,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7174311926605504,0.20309633027522905,1.0018382352941162,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7119266055045872,0.20546411225040598,1.0018382352941237,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7155963302752294,0.20389233675121388,1.001838235294116,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7174311926605504,0.20309633027522905,1.0018382352941162,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7064220183486238,0.20777118186724475,1.0018382352941293,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.19901511063141042,1.0018382352941273,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.1990151106314103,1.0018382352941269,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.20148407987047826,1.0018382352941073,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7155963302752294,0.20389233675121382,1.0018382352941155,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7229357798165138,0.2006678359417155,1.0018382352941146,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.20148407987047814,1.0018382352941069,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.19901511063141045,1.0018382352941275,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.19901511063141045,1.0018382352941275,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7192660550458716,0.20229357798165273,1.0018382352941244,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7229357798165138,0.20066783594171547,1.0018382352941144,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7412844036697248,0.19213437668645594,1.0018382352941257,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.19901511063141047,1.0018382352941275,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7192660550458716,0.20229357798165276,1.0018382352941246,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7394495412844037,0.19301807879114888,1.0018382352941144,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7412844036697248,0.19213437668645594,1.0018382352941257,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.710091743119266,0.20623988127360868,1.0018382352941095,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.201484079870478,1.0018382352941062,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7357798165137615,0.1947652455477579,1.0018382352941049,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7357798165137615,0.1947652455477579,1.0018382352941049,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7119266055045872,0.20546411225040598,1.0018382352941237,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.19901511063141047,1.0018382352941275,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7247706422018348,0.19984484619535942,1.0018382352941204,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.6990825688073394,0.21075283324338934,1.0018382352941189,0.5-0.7
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.19901511063141028,1.0018382352941266,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.19901511063141036,1.001838235294127,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7229357798165138,0.2006678359417155,1.0018382352941146,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7027522935779816,0.20927549919050087,1.0018382352941126,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7027522935779816,0.20927549919050087,1.0018382352941126,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7192660550458716,0.20229357798165273,1.0018382352941244,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7174311926605504,0.20309633027522903,1.001838235294116,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7119266055045872,0.20546411225040595,1.0018382352941235,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.6954128440366972,0.21220318402590507,1.001838235294123,0.5-0.7
high_school_psychology,tiiuae_falcon_40b,0.7302752293577982,0.19733540205072791,1.0018382352941146,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.728440366972477,0.19817862924986335,1.0018382352941089,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.726605504587156,0.1990151106314102,1.0018382352941262,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7155963302752294,0.20389233675121396,1.0018382352941162,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.20148407987047814,1.0018382352941069,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.20148407987047812,1.0018382352941066,0.7-0.9
high_school_psychology,tiiuae_falcon_40b,0.7211009174311926,0.20148407987047814,1.0018382352941069,0.7-0.9
